kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_depth
Kepler-833 b,CONFIRMED,CANDIDATE,18.75470238,3.0331,995.3
Kepler-834 b,CONFIRMED,CANDIDATE,13.32389352,3.2208,781.3
Kepler-835 b,CONFIRMED,CANDIDATE,11.41911886,5.135,509.2
Kepler-836 b,CONFIRMED,CANDIDATE,11.36113254,4.1886,569.5
Kepler-837 b,CONFIRMED,CANDIDATE,16.56062577,2.611,700.8
Kepler-838 b,CONFIRMED,CANDIDATE,15.74958583,4.6672,659.5
Kepler-839 b,CONFIRMED,CANDIDATE,37.8145252,9.109,412.5
Kepler-84 b,CONFIRMED,CANDIDATE,8.72585478,4.473,446.7
Kepler-84 c,CONFIRMED,CANDIDATE,12.88291395,5.676,460.5
Kepler-84 d,CONFIRMED,CANDIDATE,4.22453631,3.128,159.1
Kepler-84 e,CONFIRMED,CANDIDATE,27.4345973,5.038,472.6
Kepler-84 f,CONFIRMED,CANDIDATE,44.5520266,6.0,362.1
Kepler-840 b,CONFIRMED,FALSE POSITIVE,2.495780169,4.2721,25070.0
Kepler-841 b,CONFIRMED,CANDIDATE,124.4197175,3.7197,4107.0
Kepler-842 b,CONFIRMED,CANDIDATE,1.219568047,1.5681,494.9
Kepler-843 b,CONFIRMED,CANDIDATE,2.05388477,2.1635,546.7
Kepler-844 b,CONFIRMED,CANDIDATE,2.613020421,1.9588,599.7
Kepler-845 b,CONFIRMED,CANDIDATE,0.927859786,1.4279,515.3
Kepler-846 b,CONFIRMED,CANDIDATE,19.80787763,3.453,616.3
Kepler-847 b,CONFIRMED,CANDIDATE,2.343230566,2.0424,246.5
Kepler-848 b,CONFIRMED,CANDIDATE,6.91134223,5.6743,201.7
Kepler-849 b,CONFIRMED,CANDIDATE,394.6249514,24.108,2013.3
Kepler-85 b,CONFIRMED,CANDIDATE,8.30537702,3.751,365.6
Kepler-85 c,CONFIRMED,CANDIDATE,12.51353325,4.301,430.8
Kepler-85 d,CONFIRMED,CANDIDATE,17.9134215,4.364,197.8
Kepler-85 e,CONFIRMED,CANDIDATE,25.2149143,5.76,174.1
Kepler-850 b,CONFIRMED,CANDIDATE,7.19304935,3.407,255.3
Kepler-851 b,CONFIRMED,CANDIDATE,8.50698069,2.938,295.5
Kepler-852 b,CONFIRMED,CANDIDATE,44.9306706,6.539,438.4
Kepler-853 b,CONFIRMED,CANDIDATE,7.16893064,4.6766,112.8
Kepler-854 b,CONFIRMED,FALSE POSITIVE,2.144632238,6.2701,19837.0
Kepler-855 b,CONFIRMED,CANDIDATE,7.886632468,5.2147,6331.2
Kepler-856 b,CONFIRMED,CANDIDATE,8.027681123,3.0942,8725.4
Kepler-857 b,CONFIRMED,CANDIDATE,85.3514875,6.7504,4674.7
Kepler-858 b,CONFIRMED,CANDIDATE,76.13622222,7.9393,2949.5
Kepler-859 b,CONFIRMED,CANDIDATE,20.38174802,3.7922,1597.1
Kepler-86 b,CONFIRMED,CANDIDATE,282.5253558,10.7965,9746.4
Kepler-860 b,CONFIRMED,CANDIDATE,5.101375725,2.595,894.6
Kepler-861 b,CONFIRMED,CANDIDATE,3.949627144,1.5485,807.2
Kepler-862 b,CONFIRMED,CANDIDATE,3.148661555,2.1978,550.5
Kepler-863 b,CONFIRMED,CANDIDATE,15.59466045,5.0478,867.7
Kepler-864 b,CONFIRMED,CANDIDATE,5.83376197,3.9988,532.9
Kepler-864 c,CONFIRMED,CANDIDATE,2.42150341,2.965,171.5
Kepler-865 b,CONFIRMED,CANDIDATE,14.16400071,4.3031,728.1
Kepler-865 c,CONFIRMED,CANDIDATE,6.20920207,2.637,101.9
Kepler-866 b,CONFIRMED,CANDIDATE,2.617028373,2.046,499.4
Kepler-867 b,CONFIRMED,CANDIDATE,150.2412582,10.849,2378.5
Kepler-868 b,CONFIRMED,CANDIDATE,5.03257009,4.213,439.1
Kepler-869 b,CONFIRMED,CANDIDATE,40.4286676,7.102,916.1
Kepler-87 b,CONFIRMED,CANDIDATE,114.73658,12.0355,4850.0
Kepler-87 c,CONFIRMED,CANDIDATE,191.239133,16.942,1061.2
Kepler-870 b,CONFIRMED,CANDIDATE,21.3588236,5.823,640.1
Kepler-871 b,CONFIRMED,CANDIDATE,22.0459163,5.22,804.8
Kepler-872 b,CONFIRMED,CANDIDATE,2.578852119,2.3581,334.3
Kepler-873 b,CONFIRMED,CANDIDATE,20.55331441,5.3136,678.3
Kepler-874 b,CONFIRMED,CANDIDATE,40.0686713,5.8875,970.9
Kepler-875 b,CONFIRMED,CANDIDATE,27.5071114,5.907,580.7
Kepler-876 b,CONFIRMED,CANDIDATE,5.1443645,2.703,310.7
Kepler-877 b,CONFIRMED,CANDIDATE,18.45848388,3.3703,535.3
Kepler-878 b,CONFIRMED,CANDIDATE,25.9421582,4.045,569.7
Kepler-879 b,CONFIRMED,CANDIDATE,33.3856176,5.0361,553.2
Kepler-88 b,CONFIRMED,CANDIDATE,10.916108342,3.6496,1479.0
Kepler-880 b,CONFIRMED,CANDIDATE,7.71467686,4.5871,233.9
Kepler-880 c,CONFIRMED,CANDIDATE,11.8061737,4.472,88.1
Kepler-881 b,CONFIRMED,CANDIDATE,4.4444826,3.686,163.0
Kepler-882 b,CONFIRMED,CANDIDATE,3.989544192,1.591,190.0
Kepler-883 b,CONFIRMED,CANDIDATE,12.98494603,3.4497,257.2
Kepler-884 b,CONFIRMED,CANDIDATE,5.69919592,2.3906,159.4
Kepler-885 b,CONFIRMED,CANDIDATE,18.11473813,5.2706,241.5
Kepler-886 b,CONFIRMED,CANDIDATE,6.24145791,3.0998,163.7
Kepler-887 b,CONFIRMED,CANDIDATE,20.4222447,6.22,189.3
Kepler-887 c,CONFIRMED,CANDIDATE,7.63846084,3.957,71.7
Kepler-888 b,CONFIRMED,CANDIDATE,70.6981724,6.632,357.7
Kepler-889 b,CONFIRMED,CANDIDATE,3.74443645,2.9191,73.3
Kepler-89 b,CONFIRMED,CANDIDATE,3.743166733,3.6888,126.3
Kepler-89 c,CONFIRMED,CANDIDATE,10.423677439,5.2257,777.3
Kepler-89 d,CONFIRMED,CANDIDATE,22.342964828,6.66405,5612.8
Kepler-89 e,CONFIRMED,CANDIDATE,54.31996151,8.5858,1975.0
Kepler-890 b,CONFIRMED,CANDIDATE,52.75878505,6.6517,5805.8
Kepler-891 b,CONFIRMED,CANDIDATE,53.44944498,5.3091,3437.0
Kepler-892 b,CONFIRMED,CANDIDATE,13.75207851,2.8831,1215.6
Kepler-893 b,CONFIRMED,CANDIDATE,6.33855946,3.4617,721.7
Kepler-894 b,CONFIRMED,CANDIDATE,9.80321143,4.4617,813.4
Kepler-895 b,CONFIRMED,CANDIDATE,2.806243488,1.6271,599.6
Kepler-896 b,CONFIRMED,CANDIDATE,144.551628,16.599,1035.2
Kepler-896 c,CONFIRMED,CANDIDATE,29.5422566,13.902,879.9
Kepler-897 b,CONFIRMED,CANDIDATE,8.04727721,5.159,486.0
Kepler-898 b,CONFIRMED,CANDIDATE,5.87063416,2.5736,505.6
Kepler-899 b,CONFIRMED,CANDIDATE,19.17893976,5.144,752.8
Kepler-9 b,CONFIRMED,CANDIDATE,19.270825843,4.1281,6660.5
Kepler-9 c,CONFIRMED,CANDIDATE,38.90787517,4.5271,6159.1
Kepler-9 d,CONFIRMED,CANDIDATE,1.59295975,1.9313,248.3
Kepler-90 d,CONFIRMED,CANDIDATE,59.7371443,8.0006,566.4
Kepler-90 g,CONFIRMED,CANDIDATE,210.6013843,11.9922,4159.3
Kepler-90 h,CONFIRMED,CANDIDATE,331.5972732,14.404,8322.1
Kepler-900 b,CONFIRMED,CANDIDATE,6.99130452,2.1568,555.4
Kepler-901 b,CONFIRMED,CANDIDATE,3.517494725,1.5639,532.8
Kepler-902 b,CONFIRMED,CANDIDATE,40.1097817,5.2096,732.0
Kepler-903 b,CONFIRMED,CANDIDATE,10.35078415,6.253,273.1
Kepler-903 c,CONFIRMED,CANDIDATE,62.9224936,11.64,417.8
Kepler-904 b,CONFIRMED,CANDIDATE,3.02168007,2.8264,171.9
Kepler-905 b,CONFIRMED,CANDIDATE,5.082748362,1.7732,276.7
Kepler-906 b,CONFIRMED,CANDIDATE,41.6980186,5.7047,440.8
Kepler-907 b,CONFIRMED,CANDIDATE,15.86624787,4.25,77.3
Kepler-908 b,CONFIRMED,CANDIDATE,1.340596782,1.6484,107.5
Kepler-909 b,CONFIRMED,CANDIDATE,13.93291548,2.6239,131.6
Kepler-91 b,CONFIRMED,CANDIDATE,6.24667547,11.261,396.8
Kepler-910 b,CONFIRMED,CANDIDATE,2.36436762,3.372,28.4
Kepler-911 b,CONFIRMED,CANDIDATE,20.31047472,5.3357,164.6
Kepler-912 b,CONFIRMED,CANDIDATE,2.53475568,4.5716,463.0
Kepler-913 b,CONFIRMED,CANDIDATE,10.29674097,2.7292,1011.8
Kepler-913 c,CONFIRMED,CANDIDATE,5.93919041,2.285,424.5
Kepler-914 b,CONFIRMED,CANDIDATE,4.4096675,2.1418,132.7
Kepler-915 b,CONFIRMED,CANDIDATE,4.59489816,3.1381,109.7
Kepler-916 b,CONFIRMED,CANDIDATE,32.2964275,4.561,472.2
Kepler-917 b,CONFIRMED,CANDIDATE,2.97041801,2.2369,530.7
Kepler-918 b,CONFIRMED,CANDIDATE,4.8538404,3.198,196.4
Kepler-919 b,CONFIRMED,CANDIDATE,11.04605365,4.799,308.3
Kepler-92 b,CONFIRMED,CANDIDATE,13.74883059,6.0968,425.9
Kepler-92 c,CONFIRMED,CANDIDATE,26.723169,8.501,195.0
Kepler-92 d,CONFIRMED,CANDIDATE,49.3567907,10.954,130.2
Kepler-920 b,CONFIRMED,CANDIDATE,6.53194024,3.3351,771.9
Kepler-920 c,CONFIRMED,CANDIDATE,100.8276725,8.39,1778.8
Kepler-921 b,CONFIRMED,CANDIDATE,51.3011844,5.359,498.9
Kepler-922 b,CONFIRMED,CANDIDATE,0.938466959,1.3015,217.4
Kepler-923 b,CONFIRMED,CANDIDATE,6.93365167,4.608,119.6
Kepler-924 b,CONFIRMED,CANDIDATE,61.0373591,8.378,437.5
Kepler-925 b,CONFIRMED,CANDIDATE,33.8677783,3.72,894.8
Kepler-926 b,CONFIRMED,CANDIDATE,52.069002,3.0089,558.3
Kepler-927 b,CONFIRMED,CANDIDATE,9.11500269,4.558,268.3
Kepler-928 b,CONFIRMED,CANDIDATE,3.93246069,2.1763,455.5
Kepler-929 b,CONFIRMED,CANDIDATE,0.921030497,2.6077,101.5
Kepler-93 b,CONFIRMED,CANDIDATE,4.72674037,2.9267,273.1
Kepler-930 b,CONFIRMED,CANDIDATE,71.4523167,6.276,216.9
Kepler-931 b,CONFIRMED,CANDIDATE,8.03753796,2.9118,286.5
Kepler-932 b,CONFIRMED,CANDIDATE,1.921437488,1.9046,278.7
Kepler-933 b,CONFIRMED,CANDIDATE,14.20442616,3.898,800.6
Kepler-934 b,CONFIRMED,CANDIDATE,55.673582,3.778,765.1
Kepler-935 b,CONFIRMED,CANDIDATE,4.88084456,2.5574,343.0
Kepler-936 b,CONFIRMED,CANDIDATE,10.56137217,3.2645,238.4
Kepler-937 b,CONFIRMED,CANDIDATE,67.6690554,9.556,961.1
Kepler-937 c,CONFIRMED,CANDIDATE,153.348739,12.205,388.0
Kepler-938 b,CONFIRMED,CANDIDATE,52.6298542,6.118,675.8
Kepler-939 b,CONFIRMED,CANDIDATE,14.8783945,7.491,322.8
Kepler-94 b,CONFIRMED,CANDIDATE,2.508057497,1.1134,1507.6
Kepler-940 b,CONFIRMED,CANDIDATE,59.6222627,6.888,993.4
Kepler-941 b,CONFIRMED,CANDIDATE,17.42393582,4.929,770.9
Kepler-942 b,CONFIRMED,CANDIDATE,44.96407458,4.981,811.6
Kepler-943 b,CONFIRMED,CANDIDATE,49.7700907,10.065,3529.2
Kepler-944 b,CONFIRMED,CANDIDATE,43.3167427,4.995,987.5
Kepler-945 b,CONFIRMED,CANDIDATE,31.0033072,5.253,645.2
Kepler-946 b,CONFIRMED,CANDIDATE,11.79161234,3.036,415.4
Kepler-947 b,CONFIRMED,CANDIDATE,26.964501,3.792,601.7
Kepler-948 b,CONFIRMED,CANDIDATE,7.76845639,3.689,217.8
Kepler-949 b,CONFIRMED,CANDIDATE,8.689301216,2.563,1117.0
Kepler-949 c,CONFIRMED,CANDIDATE,20.99757968,2.454,1131.8
Kepler-95 b,CONFIRMED,CANDIDATE,11.523067458,3.8757,507.3
Kepler-950 b,CONFIRMED,CANDIDATE,98.7179332,6.593,7320.0
Kepler-951 b,CONFIRMED,CANDIDATE,71.52543938,5.9189,5904.3
Kepler-952 b,CONFIRMED,CANDIDATE,130.3543929,6.474,5128.7
Kepler-953 b,CONFIRMED,CANDIDATE,88.40678718,12.3079,1724.4
Kepler-953 c,CONFIRMED,CANDIDATE,9.10969334,5.3181,126.4
Kepler-954 b,CONFIRMED,CANDIDATE,16.78175788,3.7386,908.0
Kepler-955 b,CONFIRMED,CANDIDATE,14.5324483,3.13,1355.9
Kepler-956 b,CONFIRMED,CANDIDATE,5.248667607,1.917,601.2
Kepler-957 b,CONFIRMED,CANDIDATE,5.90741476,1.016,5569.0
Kepler-958 b,CONFIRMED,CANDIDATE,9.76785911,2.1649,585.4
Kepler-959 b,CONFIRMED,CANDIDATE,14.80075082,5.762,501.4
Kepler-96 b,CONFIRMED,CANDIDATE,16.23847733,3.9699,646.7
Kepler-960 b,CONFIRMED,CANDIDATE,3.126861192,1.1926,794.6
Kepler-961 b,CONFIRMED,CANDIDATE,16.87725775,3.7917,818.4
Kepler-962 b,CONFIRMED,CANDIDATE,12.05705659,2.3462,523.9
Kepler-963 b,CONFIRMED,CANDIDATE,9.97682072,3.4873,966.8
Kepler-964 b,CONFIRMED,CANDIDATE,13.52252364,3.987,690.6
Kepler-965 b,CONFIRMED,CANDIDATE,134.2520474,9.0636,832.1
Kepler-966 b,CONFIRMED,CANDIDATE,99.7468804,6.804,1287.0
Kepler-967 b,CONFIRMED,CANDIDATE,13.22714056,3.2861,812.0
Kepler-967 c,CONFIRMED,CANDIDATE,198.7106251,8.638,2094.8
Kepler-968 b,CONFIRMED,CANDIDATE,3.69298623,1.7744,763.3
Kepler-968 c,CONFIRMED,CANDIDATE,5.70940795,1.622,586.7
Kepler-968 d,CONFIRMED,CANDIDATE,7.68433346,1.4346,1175.0
Kepler-969 b,CONFIRMED,CANDIDATE,34.1732156,4.7679,635.0
Kepler-969 c,CONFIRMED,CANDIDATE,1.682934607,1.8846,142.7
Kepler-97 b,CONFIRMED,CANDIDATE,2.586639524,2.253,217.7
Kepler-970 b,CONFIRMED,CANDIDATE,16.7364755,2.151,1147.0
Kepler-971 b,CONFIRMED,CANDIDATE,9.59068586,3.452,544.6
Kepler-972 b,CONFIRMED,CANDIDATE,7.03932913,3.514,836.7
Kepler-973 b,CONFIRMED,CANDIDATE,49.6075771,2.9575,626.7
Kepler-974 b,CONFIRMED,CANDIDATE,4.194496867,1.7807,660.7
Kepler-975 b,CONFIRMED,CANDIDATE,1.970340203,1.7901,403.2
Kepler-975 c,CONFIRMED,CANDIDATE,5.05821338,1.132,748.3
Kepler-976 b,CONFIRMED,CANDIDATE,105.9566815,6.9988,2286.4
Kepler-977 b,CONFIRMED,CANDIDATE,26.85323647,4.4557,965.8
Kepler-978 b,CONFIRMED,CANDIDATE,49.6220669,7.222,505.5
Kepler-979 b,CONFIRMED,CANDIDATE,8.08801663,1.8334,952.9
Kepler-98 b,CONFIRMED,CANDIDATE,1.541676547,1.9118,296.5
Kepler-980 b,CONFIRMED,CANDIDATE,11.55103848,3.3601,402.8
Kepler-981 b,CONFIRMED,CANDIDATE,4.469754641,1.813,553.9
Kepler-982 b,CONFIRMED,CANDIDATE,15.77382794,4.957,313.6
Kepler-983 b,CONFIRMED,CANDIDATE,60.0853848,7.007,432.2
Kepler-984 b,CONFIRMED,CANDIDATE,43.0343364,6.571,541.6
Kepler-985 b,CONFIRMED,CANDIDATE,116.3311739,7.025,1586.3
Kepler-986 b,CONFIRMED,CANDIDATE,56.4349933,4.7381,580.0
Kepler-987 b,CONFIRMED,CANDIDATE,105.3035093,6.214,1362.2
Kepler-988 b,CONFIRMED,CANDIDATE,17.76076524,1.6679,1287.2
Kepler-989 b,CONFIRMED,CANDIDATE,7.96431492,1.5342,746.0
Kepler-99 b,CONFIRMED,CANDIDATE,4.603575293,2.3499,440.4
Kepler-990 b,CONFIRMED,CANDIDATE,9.91724268,3.2241,457.9
Kepler-990 c,CONFIRMED,CANDIDATE,0.53835407,1.5045,190.2
Kepler-991 b,CONFIRMED,CANDIDATE,82.5341188,4.8556,1895.4
Kepler-992 b,CONFIRMED,CANDIDATE,20.16037858,4.13,343.6
Kepler-993 b,CONFIRMED,CANDIDATE,22.08551599,2.1727,3157.4
Kepler-994 b,CONFIRMED,CANDIDATE,1.151166776,1.0907,578.4
Kepler-995 b,CONFIRMED,CANDIDATE,28.26727385,4.5839,1160.2
Kepler-996 b,CONFIRMED,CANDIDATE,3.770590654,2.029,314.4
Kepler-997 b,CONFIRMED,CANDIDATE,2.7073064,3.4378,69.5
Kepler-998 b,CONFIRMED,CANDIDATE,5.65378163,1.9483,366.8
Kepler-999 b,CONFIRMED,CANDIDATE,5.99185827,1.7215,186.3
